RowNames	SH1	SH2	SH3	SH4	SH5	SH6	SH7	SH8	SH9	SH10	SH11	SH12	SH13	SH14	SH15	SH16	SH17	SH18	SH19	SH20	SH21	SH22	SH23	SH24	SH25	SH26	SH27	SH28	SH29	SH30	YK31	YK32	YK33	YK34	YK35	YK36	YK37	YK38	YK39	YK40	YK41	YK42	YK43	YK44	YK45	YK46	YK47	YK48	YK49	YK50	YK51	YK52	YK53	YK54	YK55	YK56	YK57	YK58	YK59	YK60
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Rhodocyclales|f__Rhodocyclaceae|g__GGB25252|s__GGB25252_SGB37188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04305	0.00547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02899	0.15669	0.01935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__GGB30023|s__GGB30023_SGB42923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03602	0	0	0	0	0	0	0	0.00995	0.21661	0	0	0.01448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Planococcaceae|g__Solibacillus|s__Solibacillus_sp_A46	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0044	0	0.12186	0.03822	0	0	0	0.06512	0	0	0	0	0	0	0	0	0	0	0.05873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Kiritimatiellaeota|c__Kiritimatiellae|o__Kiritimatiellae_unclassified|f__Kiritimatiellae_unclassified|g__GGB25303|s__GGB25303_SGB43996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00183	0	0	0	0	0	0	0	0	0	0	0.01009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04247	0.04081	0	0	0	0	0.01837	0	0	0	0	0	0.14117	0	0	0.02359	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridia_unclassified|f__Clostridia_unclassified|g__Clostridia_unclassified|s__Clostridia_unclassified_SGB79888|t__SGB79888	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.17882	0	0	0	0.67358	0	0	0	0	0	0	0	0.04751	0	0	0	0.00631	0	0	0	0	0	0	0	0	0	0	0.00859	0	0.59083	0	0	0	0	0	0	0	0	0	0.05447	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Rhodocyclales|f__Rhodocyclaceae|g__GGB25252|s__GGB25252_SGB37188|t__SGB37188	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04305	0.00547	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02899	0.15669	0.01935	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Coriobacteriia|o__Coriobacteriales|f__Atopobiaceae|g__GGB30023|s__GGB30023_SGB42923|t__SGB42923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03602	0	0	0	0	0	0	0	0.00995	0.21661	0	0	0.01448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00098	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Planococcaceae|g__Solibacillus|s__Solibacillus_sp_A46|t__SGB82695	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0044	0	0.12186	0.03822	0	0	0	0.06512	0	0	0	0	0	0	0	0	0	0	0.05873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Kiritimatiellaeota|c__Kiritimatiellae|o__Kiritimatiellae_unclassified|f__Kiritimatiellae_unclassified|g__GGB25303|s__GGB25303_SGB43996|t__SGB43996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00183	0	0	0	0	0	0	0	0	0	0	0.01009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04247	0.04081	0	0	0	0	0.01837	0	0	0	0	0	0.14117	0	0	0.02359	0
k__Eukaryota	0	0	0	0	0	0	0	0	0.00775	0	0	0	0	0	0	0	0	0.27397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Eukaryota|p__Apicomplexa	0	0	0	0	0	0	0	0	0.00775	0	0	0	0	0	0	0	0	0.27397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Eukaryota|p__Apicomplexa|c__Conoidasida	0	0	0	0	0	0	0	0	0.00775	0	0	0	0	0	0	0	0	0.27397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__CFGB9341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14795	0
k__Eukaryota|p__Apicomplexa|c__Conoidasida|o__Eucoccidiorida	0	0	0	0	0	0	0	0	0.00775	0	0	0	0	0	0	0	0	0.27397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__CFGB9341|o__OFGB9341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14795	0
k__Eukaryota|p__Apicomplexa|c__Conoidasida|o__Eucoccidiorida|f__Cryptosporidiidae	0	0	0	0	0	0	0	0	0.00775	0	0	0	0	0	0	0	0	0.27397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__CFGB9341|o__OFGB9341|f__FGB9341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14795	0
k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales|f__Spirochaetaceae|g__Treponema	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.27379	0	0	0	0	0	0	0	0	0.12245	0	0.01958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00102	0	0	0	0	0.19398	0	0	0	0.17623	0.72399	0	0	0.6037	0.10903	0.11927	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Brucellaceae|g__GGB24082	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.52141	0	0	0	0	0	0.51808	0	0	2.62162	0	8.95983	0	0	0	0	0	0	0	0	0	0	0	0	0	25.55933	0	0.02053	1.13263	10.13142	0	0	0.15651	0	0	0	0	0	0	20.67123	36.22256	5.4258	0
k__Bacteria|p__Cyanobacteria|c__Cyanobacteria_unclassified|o__Synechococcales|f__Prochloraceae|g__Prochlorococcus	0	0	0	0	0	0	0.03909	0	0	0	0	0	0	0	0	0	0	0.61381	0	0	0	0	0	0	0	0	0	0.11997	1.1981	1.22881	0	0	0	0	0	0	0	0.22151	0	0	0	0	0.33721	0.0321	0	0	0	0.50437	0.35981	0	0.30752	0	0	0.12321	0.27762	0.22605	0.02258	0.04228	0	0
k__Eukaryota|p__Apicomplexa|c__Conoidasida|o__Eucoccidiorida|f__Cryptosporidiidae|g__Cryptosporidium	0	0	0	0	0	0	0	0	0.00775	0	0	0	0	0	0	0	0	0.27397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae|g__Peribacillus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB25574	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__CFGB9341|o__OFGB9341|f__FGB9341|g__GGB27530	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14795	0
k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales|f__Spirochaetaceae|g__Treponema|s__Treponema_saccharophilum	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.27379	0	0	0	0	0	0	0	0	0.12245	0	0.01958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6845	0	0	0.148	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Brucellaceae|g__GGB24082|s__GGB24082_SGB35871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.52141	0	0	0	0	0	0.51808	0	0	2.62162	0	8.95983	0	0	0	0	0	0	0	0	0	0	0	0	0	25.55933	0	0.02053	1.13263	10.13142	0	0	0.15651	0	0	0	0	0	0	20.67123	36.22256	5.4258	0
k__Bacteria|p__Cyanobacteria|c__Cyanobacteria_unclassified|o__Synechococcales|f__Prochloraceae|g__Prochlorococcus|s__Prochlorococcus_SGB47436	0	0	0	0	0	0	0.03909	0	0	0	0	0	0	0	0	0	0	0.61381	0	0	0	0	0	0	0	0	0	0.11997	1.1981	1.22881	0	0	0	0	0	0	0	0.22151	0	0	0	0	0.33721	0.0321	0	0	0	0.50437	0.35981	0	0.30752	0	0	0.12321	0.27762	0.22605	0.02258	0.04228	0	0
k__Eukaryota|p__Apicomplexa|c__Conoidasida|o__Eucoccidiorida|f__Cryptosporidiidae|g__Cryptosporidium|s__Cryptosporidium_ubiquitum	0	0	0	0	0	0	0	0	0.00775	0	0	0	0	0	0	0	0	0.27397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae|g__Peribacillus|s__Peribacillus_psychrosaccharolyticus	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_fragilis	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08474	0	0	0	0.00881	0	0	0	0.02626	0	0	0	0	0	0	0	0	0	0	0	0.0103	0	0	0	0.00732	0	0	0	0.0039	0	0	0	0.79748	0	0	0	0	0.04796	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB25574|s__GGB25574_SGB37542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__CFGB9341|o__OFGB9341|f__FGB9341|g__GGB27530|s__GGB27530_SGB39833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14795	0
k__Bacteria|p__Spirochaetes|c__Spirochaetia|o__Spirochaetales|f__Spirochaetaceae|g__Treponema|s__Treponema_saccharophilum|t__SGB3538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.27379	0	0	0	0	0	0	0	0	0.12245	0	0.01958	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.6845	0	0	0.148	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Brucellaceae|g__GGB24082|s__GGB24082_SGB35871|t__SGB35871	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.52141	0	0	0	0	0	0.51808	0	0	2.62162	0	8.95983	0	0	0	0	0	0	0	0	0	0	0	0	0	25.55933	0	0.02053	1.13263	10.13142	0	0	0.15651	0	0	0	0	0	0	20.67123	36.22256	5.4258	0
k__Bacteria|p__Cyanobacteria|c__Cyanobacteria_unclassified|o__Synechococcales|f__Prochloraceae|g__Prochlorococcus|s__Prochlorococcus_SGB47436|t__SGB47436	0	0	0	0	0	0	0.03909	0	0	0	0	0	0	0	0	0	0	0.61381	0	0	0	0	0	0	0	0	0	0.11997	1.1981	1.22881	0	0	0	0	0	0	0	0.22151	0	0	0	0	0.33721	0.0321	0	0	0	0.50437	0.35981	0	0.30752	0	0	0.12321	0.27762	0.22605	0.02258	0.04228	0	0
k__Eukaryota|p__Apicomplexa|c__Conoidasida|o__Eucoccidiorida|f__Cryptosporidiidae|g__Cryptosporidium|s__Cryptosporidium_ubiquitum|t__EUK857276	0	0	0	0	0	0	0	0	0.00775	0	0	0	0	0	0	0	0	0.27397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae|g__Peribacillus|s__Peribacillus_psychrosaccharolyticus|t__SGB30221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidaceae|g__Bacteroides|s__Bacteroides_fragilis|t__SGB1853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08474	0	0	0	0.00881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0103	0	0	0	0.00732	0	0	0	0	0	0	0	0.79748	0	0	0	0	0.04796	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__GGB25574|s__GGB25574_SGB37542|t__SGB37542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Ruminococcaceae|g__Ruminococcaceae_unclassified|s__Ruminococcaceae_bacterium|t__SGB44546	0	0	0	0.02487	0	0.18393	0	0	0	0	0	0	0	0	0	0	0	0.00797	0	0	0.01876	0.02473	1.30213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.39478	0	0	0	0.5073	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__CFGB9341|o__OFGB9341|f__FGB9341|g__GGB27530|s__GGB27530_SGB39833|t__SGB39833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00469	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.14795	0
k__Bacteria|p__Bacteroidetes|c__CFGB7503|o__OFGB7503|f__FGB7503|g__GGB23900	0.70453	0	4.10479	1.03552	3.03277	0.32631	0.04965	0.02313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.87773	0	0	1.47116	0	0	0	0.08351	0	0	24.00761	0	0	0	5.6129	0	0	0.05555	0	0	2.11241	0	0	0	0	0	3.44319	0	0	0	0	1.64517	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Anaerosporobacter	0.34881	0	0.0177	0	0.00224	0.14747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.51878	0.01598	0	0	0.00018	0.01189	0	0	0	0.03063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Fibrobacteres|c__Fibrobacteria|o__Fibrobacterales|f__Fibrobacteraceae|g__Fibrobacter|s__Fibrobacter_sp_UWCM	2.64983	1.29773	23.74784	0	0	0.26474	0	0.62306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.22244	12.37596	0	0	0.34035	0	0	0	0	14.63913	0	0	0	0	0	0	0	0	3.84164	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_butyricum	1.43826	0	0	0	0.04598	0.20034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01835	0.08213	0.14872	0	0	0.8139	0	0	0	0	0.29609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__CFGB7503|o__OFGB7503|f__FGB7503|g__GGB23900|s__GGB23900_SGB35640	0.70453	0	0	0	0	0	0	0.02313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.32332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.42217	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Anaerosporobacter|s__Anaerosporobacter_mobilis	0.34881	0	0.0177	0	0.00224	0.14747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.51878	0.01598	0	0	0.00018	0.01189	0	0	0	0.03063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_ovis	0.07196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Fibrobacteres|c__Fibrobacteria|o__Fibrobacterales|f__Fibrobacteraceae|g__Fibrobacter|s__Fibrobacter_sp_UWCM|t__SGB3186	2.64983	1.29773	23.74784	0	0	0.26474	0	0.62306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.22244	12.37596	0	0	0.34035	0	0	0	0	14.63913	0	0	0	0	0	0	0	0	3.84164	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidales_unclassified|g__Bacteroidales_unclassified|s__Bacteroidales_bacterium|t__SGB49929	1.57901	0	0.05682	0	0.00299	0.13478	0.03494	0.02878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02191	1.4338	0.04444	0.01448	0.4512	0.00363	0	0	0.03623	0.04149	0.19505	0	0	0	0.04787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridium|s__Clostridium_butyricum|t__SGB6170	1.43826	0	0	0	0.04598	0.20034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01835	0.08213	0.14872	0	0	0.8139	0	0	0	0	0.29609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__CFGB7503|o__OFGB7503|f__FGB7503|g__GGB23900|s__GGB23900_SGB35640|t__SGB35640	0.70453	0	0	0	0	0	0	0.02313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.32332	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.42217	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Lachnospiraceae|g__Anaerosporobacter|s__Anaerosporobacter_mobilis|t__SGB4526	0.34881	0	0.0177	0	0.00224	0.14747	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.51878	0.01598	0	0	0.00018	0.01189	0	0	0	0.03063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Clostridia|o__Clostridiales|f__Clostridiaceae|g__Clostridiaceae_unclassified|s__Clostridiaceae_bacterium|t__SGB72211	0.07949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.97741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__Bacilli|o__Lactobacillales|f__Streptococcaceae|g__Streptococcus|s__Streptococcus_ovis|t__SGB29807	0.07196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__Bacteroidia|o__Bacteroidales|f__Bacteroidales_unclassified|g__Bacteroidales_unclassified|s__Bacteroidales_bacterium|t__SGB49928	0.00568	0	0	0	0.00855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.19262	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__CFGB8587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.86505	0	0.62867	0	0	0	0	0.00943	0	0.0779	0	0	0.01903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB8113	0	0	0	0	0	0.01686	0	0	0.00567	0	0	0	0	0	0	0	0	0	0.02021	0.07983	0	0.02355	0	0	0	0.00948	0	0.13034	0	0	0.01305	0.118	0	0	0.11524	0	0	0	0	0	0	0	0.04478	0	0	0.16619	0	0.05685	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__CFGB8587|o__OFGB8587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.86505	0	0.62867	0	0	0	0	0.00943	0	0.0779	0	0	0.01903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB8113|o__OFGB8113	0	0	0	0	0	0.01686	0	0	0.00567	0	0	0	0	0	0	0	0	0	0.02021	0.07983	0	0.02355	0	0	0	0.00948	0	0.13034	0	0	0.01305	0.118	0	0	0.11524	0	0	0	0	0	0	0	0.04478	0	0	0.16619	0	0.05685	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Lentisphaerae|c__Lentisphaeria|o__Victivallales	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__CFGB8587|o__OFGB8587|f__FGB8587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.86505	0	0.62867	0	0	0	0	0.00943	0	0.0779	0	0	0.01903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Firmicutes|c__CFGB8113|o__OFGB8113|f__FGB8113	0	0	0	0	0	0.01686	0	0	0.00567	0	0	0	0	0	0	0	0	0	0.02021	0.07983	0	0.02355	0	0	0	0.00948	0	0.13034	0	0	0.01305	0.118	0	0	0.11524	0	0	0	0	0	0	0	0.04478	0	0	0.16619	0	0.05685	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Lentisphaerae|c__Lentisphaeria|o__Victivallales|f__Victivallaceae	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidetes|c__CFGB7499|o__OFGB7499|f__FGB7499|g__GGB23881	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.85244	0	0	0	1.85344	0	0	0	3.23581	0	0	0	0	0	0	0	0	0	0	1.6547	0	0	0	0	0	0.3427	0	0	1.72752	0	0	0	12.3373	0	0	0.12854	2.80593	0	10.75412	0	0	0
k__Archaea|p__Euryarchaeota|c__Methanobacteria|o__Methanobacteriales|f__Methanobacteriaceae|g__GGB31158	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.03601	0	0	0	0	0	0.10039	0.05624	0	0	0	0	0.04754	0	0	0	0	0	0	0	0	0	0	0	0	0.00851	0	0	0.14416	0	0	0	0	0	0	0.22728	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__CFGB8587|o__OFGB8587|f__FGB8587|g__GGB25961	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.86505	0	0	0	0	0	0	0	0	0.0779	0	0	0.01903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
